icao24,origin_country,velocity,on_ground
85d42c,Japan,253.16,False
a94236,United States,201.5,False
a8222c,United States,76.14,False
aaf960,United States,124.73,False
e48e09,Brazil,183.36,False
780bec,China,89.96,False
471a7f,Hungary,139.63,False
471a7e,Hungary,139.97,False
a081ca,United States,94.65,False
a1f1a0,United States,240.15,False
a5c292,United States,71.75,False
3cce70,Germany,189.31,False
a8dee0,United States,249.56,False
872766,Japan,246.25,False
3ff8b6,Germany,47.73,False
abf308,United States,187.46,False
a38d36,United States,235.84,False
8a0950,Indonesia,251.79,False
84b473,Japan,222.52,False
e80327,Chile,223.97,False
a8deda,United States,228.21,False
4b1c62,Switzerland,60.5,False
0201a3,Morocco,235.29,False
0201a1,Morocco,221.83,False
c07eda,Canada,199.79,False
40660c,United Kingdom,230.07,False
407944,United Kingdom,179.03,False
a23914,United States,132.66,False
345250,Spain,200.2,False
407943,United Kingdom,254.14,False
ab04f3,United States,224.07,False
a7ad0d,United States,199.38,False
407937,United Kingdom,68.97,False
345248,Spain,221.38,False
345249,Spain,246.19,False
407930,United Kingdom,218.18,False
e49fb6,Brazil,216.45,False
aa94be,United States,261.34,False
0201c4,Morocco,193.95,False
0201c2,Morocco,133.65,False
407924,United Kingdom,65.74,False
e49fb2,Brazil,213.74,False
0201b6,Morocco,264.14,False
0201b5,Morocco,232.08,False
a211ef,United States,120.47,False
3d4421,Germany,69.97,False
ac6d75,United States,136.03,False
a4ea77,United States,211.21,False
781fb3,China,272.21,False
406669,United Kingdom,209.38,False
7501fd,Malaysia,160.66,False
406668,United Kingdom,103.47,False
781fb4,China,270.51,False
adca15,United States,213.53,False
40797c,United Kingdom,252.47,False
840e10,Japan,244.08,False
a08317,United States,253.9,False
adca12,United States,213.45,False
e48ce6,Brazil,7.46,True
44cd61,Belgium,54.54,False
345212,Spain,247.63,False
781fc9,China,117.3,False
40796b,United Kingdom,221.17,False
4d00c9,Luxembourg,95.75,False
40796e,United Kingdom,249.51,False
400ff4,United Kingdom,92.78,False
345206,Spain,227.08,False
a584bc,United States,216.84,False
407979,United Kingdom,1.29,True
781fbe,China,239.68,False
345204,Spain,215.17,False
345205,Spain,202.13,False
400fdb,United Kingdom,232.09,False
a63d42,United States,200.84,False
400fe3,United Kingdom,173.21,False
ac5a73,United States,0.0,True
780cb9,China,185.69,False
a5d4af,United States,0.0,True
a451db,United States,252.33,False
407959,United Kingdom,181.47,False
a51d6f,United States,222.62,False
4d00ee,Luxembourg,225.61,False
4d00f6,Luxembourg,223.69,False
4d00ed,Luxembourg,218.56,False
a0835d,United States,126.04,False
780d4c,China,125.89,False
4b8506,Turkey,38.68,False
748027,Lebanon,236.99,False
a9da34,United States,177.82,False
491266,Portugal,248.52,False
4d00d5,Luxembourg,60.54,False
780d65,China,266.08,False
4d00d4,Luxembourg,166.54,False
4b8504,Turkey,47.23,False
780d64,China,207.84,False
4d00d8,Luxembourg,162.4,False
8832d0,Thailand,144.09,False
76cd72,Singapore,92.21,False
4d00ca,Luxembourg,62.92,False
a1afcf,United States,161.91,False
abf29f,United States,7.72,True
76cd77,Singapore,241.21,False
399ae8,France,58.1,False
4d00f1,Luxembourg,259.08,False
75033d,Malaysia,96.59,False
4d00f5,Luxembourg,236.22,False
4d00f4,Luxembourg,180.05,False
4d00f3,Luxembourg,202.82,False
4d00f2,Luxembourg,234.54,False
780d78,China,273.89,False
3c49b1,Germany,69.98,False
a35949,United States,7.72,True
89409f,Bahrain,229.47,False
4b984f,Turkey,206.48,False
a74a5a,United States,206.52,False
a9b7f6,United States,68.52,False
a9a4c2,United States,73.05,False
152019,Russian Federation,211.79,False
a2cffc,United States,205.47,False
c06c4e,Canada,192.15,False
a86a2b,United States,4.37,True
c010a8,Canada,78.32,False
748018,Lebanon,244.42,False
780d8a,China,218.77,False
152023,Russian Federation,28.46,False
780d8f,China,107.01,False
a45316,United States,204.29,False
a33339,United States,103.92,False
a967eb,United States,216.45,False
a0f99e,United States,252.8,False
780d9c,China,231.13,False
152034,Russian Federation,82.98,False
a4795a,United States,197.16,False
152033,Russian Federation,308.96,False
152032,Russian Federation,115.18,False
a7ad7c,United States,183.82,False
152031,Russian Federation,27.88,False
a5991e,United States,199.22,False
780d9f,China,275.35,False
780d9e,China,283.02,False
a20028,United States,239.02,False
aa94ed,United States,282.43,False
4b8533,Turkey,223.76,False
a2000d,United States,3.6,True
a3a93b,United States,226.47,False
152043,Russian Federation,243.15,False
009f52,South Africa,80.74,False
a3e911,United States,262.88,False
a66a84,United States,7.72,True
aceb61,United States,218.03,False
899088,Taiwan,273.51,False
a92d6d,United States,245.25,False
c1e98a,Canada,9.26,True
899082,Taiwan,308.71,False
04018f,Ethiopia,159.86,False
89907c,Taiwan,239.19,False
89907e,Taiwan,225.45,False
a2c90d,United States,128.18,False
a874e1,United States,231.34,False
899094,Taiwan,10.8,True
040171,Ethiopia,178.33,False
89904e,Taiwan,105.18,False
c1e981,Canada,4.89,True
c1e983,Canada,9.77,True
c1e985,Canada,5.14,True
a1a924,United States,239.51,False
c1e975,Canada,4.63,True
c1e978,Canada,6.43,True
899063,Taiwan,245.91,False
040168,Ethiopia,200.46,False
89905e,Taiwan,168.12,False
4000ee,United Kingdom,207.73,False
a64924,United States,234.0,False
c1e995,Canada,1.54,True
aceb76,United States,269.24,False
899072,Taiwan,205.17,False
a0cfb6,United States,217.43,False
c1e94c,Canada,6.43,True
4bcd85,Turkey,232.37,False
4bcd84,Turkey,205.92,False
4bcd82,Turkey,4.63,True
c07993,Canada,231.55,False
0d085c,Mexico,244.47,False
e4a05f,Brazil,220.87,False
abcb9c,United States,40.29,False
899042,Taiwan,102.06,False
009f19,South Africa,26.55,False
4ca4f4,Ireland,242.31,False
c0530f,Canada,239.5,False
04014e,Ethiopia,249.33,False
4ca4f8,Ireland,233.21,False
a1200d,United States,87.61,False
a7ed0d,United States,88.58,False
a38633,United States,202.6,False
ab4732,United States,292.38,False
ac670d,United States,12.35,True
a1463a,United States,0.0,True
899028,Taiwan,218.82,False
89901b,Taiwan,267.37,False
ac671b,United States,251.76,False
49d3d5,Czech Republic,94.72,False
49d3d6,Czech Republic,159.25,False
48fc6b,Poland,66.01,False
49d3d3,Czech Republic,114.15,False
899038,Taiwan,241.41,False
a5ad90,United States,86.39,False
c0799e,Canada,227.71,False
406f7a,United Kingdom,232.92,False
a7561e,United States,51.1,False
abde0b,United States,198.45,False
49d3dd,Czech Republic,34.32,False
86ee7e,Japan,243.75,False
aa141e,United States,161.97,False
486491,Kingdom of the Netherlands,238.92,False
e4894f,Brazil,182.22,False
486495,Kingdom of the Netherlands,63.35,False
7813c0,China,184.89,False
406f78,United Kingdom,226.22,False
486494,Kingdom of the Netherlands,12.35,True
a2668b,United States,247.31,False
406f72,United Kingdom,122.4,False
43e9b3,United Kingdom,175.43,False
a3b028,United States,254.45,False
a5299a,United States,51.8,False
0d083b,Mexico,168.75,False
a24014,United States,86.6,False
a4d006,United States,59.04,False
4ca4ef,Ireland,224.98,False
49d3ff,Czech Republic,65.58,False
a12030,United States,64.83,False
15069e,Russian Federation,188.66,False
48b442,Poland,129.36,False
a1a98d,United States,269.19,False
a3b02e,United States,2.83,True
0d0867,Mexico,225.8,False
485123,Kingdom of the Netherlands,248.19,False
a06e0a,United States,55.6,False
a06e0b,United States,246.64,False
7800c2,China,101.84,False
a0be05,United States,212.15,False
abde5b,United States,254.48,False
a7da9c,United States,270.53,False
ac65fb,United States,198.21,False
0d0810,Mexico,75.17,False
7800de,China,210.72,False
3c1aeb,Germany,0.32,True
ac52e2,United States,69.49,False
e48986,Brazil,219.72,False
502dac,Latvia,224.68,False
abdcfd,United States,200.82,False
a8a017,United States,183.0,False
00a840,South Africa,97.45,False
ad734a,United States,260.99,False
c051e6,Canada,232.76,False
47a743,Norway,196.02,False
c051e2,Canada,240.09,False
ac668d,United States,199.7,False
502da9,Latvia,147.07,False
ade96e,United States,199.28,False
508404,Ukraine,237.48,False
c051d0,Canada,204.82,False
ac536c,United States,100.54,False
448163,Belgium,1.29,True
ac537f,United States,201.41,False
c051da,Canada,205.78,False
a3e8d2,United States,23.21,False
508429,Ukraine,144.57,False
3d06d1,Germany,53.84,False
ab58b2,United States,115.07,False
a50370,United States,246.24,False
a252a7,United States,191.43,False
49d544,Czech Republic,71.82,False
8881e1,Viet Nam,141.62,False
8881cc,Viet Nam,19.86,False
49c20a,Czech Republic,48.07,False
0d06e5,Mexico,240.06,False
394a15,France,246.66,False
4ca566,Ireland,225.49,False
4ca564,Ireland,98.79,False
0d06de,Mexico,237.32,False
a17b40,United States,201.23,False
3e017b,Germany,43.21,False
a4e389,United States,192.64,False
0d06fd,Mexico,238.35,False
49d577,Czech Republic,56.52,False
a79e31,United States,206.71,False
49d56e,Czech Republic,228.66,False
780218,China,271.92,False
a5ae2f,United States,186.83,False
3c70cc,Germany,244.36,False
a42b45,United States,206.63,False
a385ee,United States,224.09,False
af4a7b,United States,177.77,False
406de9,United Kingdom,63.97,False
395d6e,France,176.88,False
a31e86,United States,70.58,False
899014,Taiwan,160.28,False
a42b32,United States,123.03,False
a7db08,United States,86.55,False
780232,China,268.55,False
a43e60,United States,222.11,False
4ca56d,Ireland,176.11,False
ac5310,United States,182.73,False
acc954,United States,243.4,False
4ca56a,Ireland,221.63,False
a6ce58,United States,260.11,False
abefba,United States,201.83,False
ab5993,United States,210.95,False
a80e46,United States,248.42,False
ac7976,United States,3.6,True
ac6645,United States,172.36,False
ac5312,United States,236.08,False
a2fe3c,United States,246.57,False
78156a,China,192.92,False
395d69,France,0.0,True
ac0ff9,United States,189.97,False
49c284,Czech Republic,47.56,False
acc95c,United States,200.63,False
78157d,China,269.38,False
ac5326,United States,109.67,False
781591,China,283.33,False
a4f5a7,United States,264.19,False
a97075,United States,184.19,False
78025f,China,209.03,False
acc961,United States,233.81,False
aca309,United States,195.03,False
4862b9,Kingdom of the Netherlands,67.78,False
acc967,United States,47.1,False
acb636,United States,181.04,False
a768c2,United States,0.0,True
add645,United States,50.46,False
7caedf,Australia,8.75,True
3c1c82,Germany,245.63,False
3c70c7,Germany,223.64,False
34134e,Spain,199.41,False
a2a2df,United States,240.97,False
ac5349,United States,207.19,False
a9969b,United States,251.44,False
a14700,United States,139.35,False
ad1cde,United States,170.39,False
c1e89a,Canada,2.57,True
a0275c,United States,201.7,False
aca3e6,United States,134.83,False
a05aaf,United States,225.7,False
4b33b0,Switzerland,75.76,False
a0aaa0,United States,252.72,False
4ba9fa,Turkey,0.0,True
781601,China,234.2,False
4ba9ce,Turkey,229.3,False
44d1a7,Belgium,234.46,False
89916b,Taiwan,220.73,False
a91b44,United States,191.63,False
4ba9cd,Turkey,235.71,False
781602,China,257.65,False
71c018,Republic of Korea,66.7,False
4ba9e4,Turkey,71.0,False
44d1b3,Belgium,223.87,False
4ba9e5,Turkey,245.72,False
71c011,Republic of Korea,231.37,False
845f9f,Japan,0.0,True
502d23,Latvia,207.93,False
478d42,Norway,254.35,False
71c001,Republic of Korea,141.45,False
4ba9f9,Turkey,250.97,False
71c007,Republic of Korea,303.17,False
71c005,Republic of Korea,223.06,False
adb0b4,United States,255.46,False
71c006,Republic of Korea,283.92,False
502d29,Latvia,210.59,False
44d1c2,Belgium,66.51,False
502d28,Latvia,212.36,False
502d27,Latvia,253.94,False
89914b,Taiwan,62.3,False
a2a41e,United States,249.11,False
502d3f,Latvia,221.89,False
406fdb,United Kingdom,199.76,False
a7db0b,United States,0.06,True
a36105,United States,260.1,False
502d58,Latvia,245.55,False
78161c,China,263.32,False
78161d,China,248.9,False
502d43,Latvia,231.01,False
781639,China,238.54,False
44d1a1,Belgium,227.11,False
502d47,Latvia,209.58,False
781642,China,261.55,False
a0144e,United States,186.4,False
a6ce90,United States,201.32,False
781641,China,225.49,False
ad8826,United States,76.42,False
0d075f,Mexico,237.54,False
390418,France,42.95,False
502d6d,Latvia,255.2,False
acb827,United States,133.14,False
89913f,Taiwan,209.47,False
89913b,Taiwan,5.66,True
89913e,Taiwan,234.05,False
ab4866,United States,102.33,False
a875da,United States,209.73,False
502d5f,Latvia,192.9,False
502d5c,Latvia,192.39,False
ab485e,United States,276.6,False
502d5b,Latvia,201.83,False
aa6f80,United States,216.52,False
8990a6,Taiwan,137.22,False
a54aaa,United States,261.95,False
a1349d,United States,266.61,False
ac66aa,United States,259.81,False
a6241a,United States,144.71,False
71c078,Republic of Korea,254.9,False
71c079,Republic of Korea,258.71,False
a3b11e,United States,228.62,False
a79dc4,United States,185.21,False
71c070,Republic of Korea,224.71,False
c05416,Canada,5.14,True
8990a9,Taiwan,65.62,False
71c075,Republic of Korea,257.69,False
ad1f48,United States,44.25,False
8990b1,Taiwan,260.77,False
71c067,Republic of Korea,4.63,True
71c060,Republic of Korea,189.0,False
ac53b2,United States,192.71,False
a61120,United States,3.86,True
71c095,Republic of Korea,228.42,False
c06751,Canada,168.39,False
aabf87,United States,261.63,False
84183d,Japan,134.81,False
a80dac,United States,198.97,False
7801cb,China,0.32,True
71c034,Republic of Korea,220.02,False
aca3a3,United States,221.73,False
ad99fc,United States,213.06,False
06a30b,Qatar,286.87,False
71c025,Republic of Korea,248.36,False
86ef4a,Japan,139.79,False
ab20e6,United States,221.77,False
71c056,Republic of Korea,226.09,False
71c050,Republic of Korea,127.49,False
e48854,Brazil,222.87,False
405d7d,United Kingdom,23.33,False
04008d,Ethiopia,64.08,False
71c047,Republic of Korea,198.62,False
48520d,Kingdom of the Netherlands,213.45,False
71c043,Republic of Korea,139.25,False
485207,Kingdom of the Netherlands,250.94,False
a266bf,United States,3.86,True
a9d44c,United States,84.63,False
a8b476,United States,184.54,False
a146f1,United States,255.12,False
06a2f3,Qatar,252.45,False
851120,Japan,254.78,False
502cc3,Latvia,66.77,False
06a2ea,Qatar,143.55,False
486509,Kingdom of the Netherlands,120.3,False
4b8de5,Turkey,194.68,False
7815a1,China,217.06,False
4b8de8,Turkey,215.59,False
add790,United States,205.64,False
e486fb,Brazil,57.59,False
502ccd,Latvia,43.21,True
502ccf,Latvia,242.4,False
502cce,Latvia,107.48,False
a2ec35,United States,204.6,False
502ce6,Latvia,223.97,False
502ce5,Latvia,248.71,False
502ce8,Latvia,237.85,False
a43f51,United States,216.28,False
49d421,Czech Republic,219.88,False
a4e46b,United States,231.92,False
a5048d,United States,85.13,False
ac79c7,United States,108.81,False
502cc7,Latvia,244.09,False
a75786,United States,44.12,False
502cd7,Latvia,212.88,False
a1cc46,United States,240.44,False
502cd0,Latvia,189.57,False
a98445,United States,221.23,False
49d438,Czech Republic,56.29,False
405d0f,United Kingdom,229.5,False
a3b186,United States,232.34,False
39ae32,France,229.17,False
49d42b,Czech Republic,214.01,False
a266dc,United States,89.0,False
a1df65,United States,130.05,False
7815d0,China,192.93,False
adb182,United States,48.04,False
a5f162,United States,4.63,True
3cc086,Germany,55.41,False
7815d9,China,248.83,False
c1e8d4,Canada,1.8,True
c1e8d3,Canada,6.69,True
7815ca,China,252.85,False
a399e4,United States,0.06,True
c1e8ca,Canada,5.4,True
c052d7,Canada,0.06,True
a013ee,United States,158.64,False
a8643c,United States,41.01,False
c1e8be,Canada,8.23,True
49c129,Czech Republic,55.26,False
4850f6,Kingdom of the Netherlands,12.86,True
502d96,Latvia,215.39,False
4850f5,Kingdom of the Netherlands,246.56,False
89910a,Taiwan,209.17,False
c1e8a8,Canada,8.23,True
899119,Taiwan,222.42,False
899125,Taiwan,193.51,False
78165c,China,192.81,False
040103,Ethiopia,212.77,False
899120,Taiwan,219.98,False
89911b,Taiwan,237.05,False
502d81,Latvia,116.91,False
a360b7,United States,196.92,False
899137,Taiwan,300.94,False
ac6744,United States,240.93,False
a240dc,United States,214.21,False
899134,Taiwan,308.77,False
502d7a,Latvia,194.41,False
a120fe,United States,6.94,True
4850d0,Kingdom of the Netherlands,0.0,True
781686,China,232.97,False
a17c95,United States,228.1,False
899103,Taiwan,13.38,True
a876d1,United States,63.89,False
49d492,Czech Republic,49.47,False
aaaaae,United States,122.96,False
a0ac92,United States,6.94,True
ab477d,United States,219.66,False
ac4107,United States,220.42,False
780373,China,208.99,False
7cf353,Australia,4.37,True
3b75ec,France,187.16,False
4ba9c9,Turkey,244.93,False
4ba9c5,Turkey,234.59,False
4ba9c1,Turkey,141.53,False
405bfe,United Kingdom,234.44,False
4ba9d3,Turkey,220.47,False
405bfd,United Kingdom,85.28,False
4ba9d0,Turkey,136.06,False
ac9abc,United States,90.03,False
46bc54,Greece,56.67,False
06a2b4,Qatar,210.0,False
06a2b0,Qatar,1490.74,False
06a2af,Qatar,262.78,False
ac5465,United States,69.74,False
4ba9a9,Turkey,231.97,False
e499db,Brazil,0.0,True
ad6116,United States,201.54,False
06a2c6,Qatar,259.83,False
a67f4e,United States,74.5,False
3ce5d5,Germany,114.56,False
a6cf20,United States,207.74,False
a67b75,United States,166.79,False
a02413,United States,184.16,False
abdc56,United States,195.84,False
e48799,Brazil,206.91,False
4b8e46,Turkey,208.36,False
a992b3,United States,82.72,False
781717,China,247.26,False
a765ec,United States,259.26,False
ae06e4,United States,147.25,False
abef98,United States,255.22,False
4251fa,United Kingdom,22.6,False
a752ea,United States,268.55,False
aa10ba,United States,211.99,False
4ba8c3,Turkey,235.92,False
ad70ba,United States,202.59,False
abdc78,United States,232.97,False
8511ca,Japan,198.89,False
781739,China,221.23,False
3b7542,France,218.3,False
e48780,Brazil,173.54,False
406d92,United Kingdom,236.92,False
407fc2,United Kingdom,208.83,False
407fc1,United Kingdom,236.83,False
407fc7,United Kingdom,186.77,False
a19dd0,United States,60.8,False
407fae,United Kingdom,245.89,False
a06aba,United States,218.62,False
781754,China,233.33,False
ac50fa,United States,290.77,False
48c598,Poland,58.93,False
78041b,China,113.77,False
add3d9,United States,251.09,False
a1442f,United States,198.58,False
a39723,United States,215.5,False
48c587,Poland,41.47,False
06432b,Nigeria,246.8,False
48c585,Poland,50.44,False
a07dcd,United States,272.97,False
c00dce,Canada,1.03,True
48b22b,Poland,23.6,False
48fa44,Poland,85.23,False
a18ada,United States,197.87,False
a51425,United States,246.95,False
39bdaf,France,60.92,False
ab9f38,United States,233.72,False
8991d8,Taiwan,177.0,False
a3c100,United States,52.41,False
8991d9,Taiwan,250.95,False
8991d6,Taiwan,264.43,False
8991d5,Taiwan,258.68,False
49d1b3,Czech Republic,50.95,False
a1314e,United States,212.47,False
4b32ff,Switzerland,60.3,False
a2644a,United States,194.32,False
39bda1,France,208.31,False
39bda3,France,262.68,False
ac76b2,United States,26.93,False
a20de9,United States,8.23,True
49d1c5,Czech Republic,50.17,False
aabc11,United States,166.7,False
4ca2c9,Ireland,176.0,False
4ca2c0,Ireland,238.58,False
4ca2ab,Ireland,133.87,False
8991a9,Taiwan,68.58,False
c07721,Canada,194.72,False
39bdb5,France,170.34,False
4ca2ca,Ireland,228.53,False
39bdb7,France,66.05,False
39bdb8,France,84.56,False
4ca2d5,Ireland,218.87,False
39bdb1,France,71.69,False
a19dff,United States,261.43,False
8991aa,Taiwan,132.29,False
ab8c37,United States,137.55,False
4407b3,Austria,55.0,False
ab43c6,United States,122.32,False
ac0f4d,United States,271.89,False
a40797,United States,212.08,False
405a46,United Kingdom,230.29,False
405a49,United Kingdom,183.7,False
405a48,United Kingdom,235.73,False
acfc00,United States,243.14,False
406d79,United Kingdom,233.31,False
aabc3d,United States,192.19,False
abef54,United States,246.05,False
e48765,Brazil,183.66,False
a80b9c,United States,53.7,False
acfc26,United States,264.01,False
ad83b7,United States,215.76,False
ac0f6c,United States,201.41,False
ac0f93,United States,201.24,False
a31ad1,United States,7.72,True
47a518,Norway,222.16,False
a3711a,United States,202.99,False
4b8da4,Turkey,231.55,False
3d053c,Germany,78.28,False
c1e5f1,Canada,7.2,True
a2519f,United States,203.37,False
4ba950,Turkey,239.02,False
c1e5ba,Canada,8.75,True
4ba952,Turkey,256.9,False
a7b779,United States,130.72,False
4ba94c,Turkey,228.46,False
c1e5d7,Canada,0.13,True
a3c198,United States,237.43,False
a4e181,United States,244.64,False
a50192,United States,183.03,False
acb468,United States,68.06,False
7816b5,China,275.65,False
503eaa,Lithuania,129.4,False
acc76b,United States,209.74,False
4ba946,Turkey,238.32,False
a2b47f,United States,0.0,True
4ba948,Turkey,253.55,False
4ba945,Turkey,67.91,False
008dea,South Africa,228.09,False
86eec2,Japan,285.77,False
7cf46c,Australia,12.86,True
8990e9,Taiwan,224.46,False
8990e6,Taiwan,216.77,False
8990e5,Taiwan,252.84,False
aa7df3,United States,2.57,True
7816bd,China,217.84,False
48b0d2,Poland,34.56,False
a99408,United States,45.47,False
a5012d,United States,203.4,False
8990f7,Taiwan,128.39,False
8990f2,Taiwan,117.5,False
8990f4,Taiwan,258.15,False
8990f1,Taiwan,113.14,False
a88737,United States,196.65,False
86dc9a,Japan,211.71,False
a143c6,United States,185.24,False
8990ef,Taiwan,261.01,False
44083c,Austria,222.99,False
44083b,Austria,151.04,False
8990ea,Taiwan,257.89,False
8990ec,Taiwan,158.14,False
8990c7,Taiwan,269.36,False
c088fb,Canada,166.85,False
4ba976,Turkey,222.99,False
4ba975,Turkey,224.09,False
8990be,Taiwan,94.89,False
49d328,Czech Republic,172.11,False
44086e,Austria,75.41,False
a32f1b,United States,218.75,False
c00e5c,Canada,134.26,False
aacf19,United States,213.12,False
a32f12,United States,176.55,False
a87428,United States,245.95,False
8990cf,Taiwan,249.12,False
8990ce,Taiwan,223.7,False
4ca301,Ireland,232.89,False
4ca303,Ireland,140.9,False
781784,China,266.49,False
aa7f46,United States,255.48,False
3d04da,Germany,63.04,False
a263dc,United States,199.76,False
78044e,China,200.67,False
780461,China,84.9,False
49d33d,Czech Republic,174.52,False
780470,China,190.06,False
49d353,Czech Republic,231.9,False
aa7f28,United States,0.32,True
a2b3a2,United States,124.65,False
aa7f23,United States,0.0,True
ab9dad,United States,137.57,False
c00e25,Canada,203.36,False
a406c9,United States,209.55,False
44082c,Austria,218.84,False
44082b,Austria,196.76,False
44082a,Austria,212.16,False
49d369,Czech Republic,225.76,False
49d365,Czech Republic,180.76,False
a526ed,United States,264.14,False
407eb2,United Kingdom,3.86,True
440828,Austria,143.39,False
440827,Austria,158.45,False
440826,Austria,179.89,False
440825,Austria,221.65,False
440824,Austria,224.98,False
440823,Austria,177.75,False
47a3b0,Norway,233.0,False
44081f,Austria,163.83,False
78047f,China,215.28,False
44081e,Austria,164.23,False
48e9f6,Poland,87.49,False
48e9f5,Poland,221.99,False
a1dc2a,United States,213.23,False
48e9f3,Poland,231.0,False
780490,China,209.63,False
48e9f2,Poland,211.45,False
48e9f0,Poland,227.31,False
e485af,Brazil,179.7,False
49d382,Czech Republic,126.78,False
c05056,Canada,234.0,False
3e37c8,Germany,101.98,False
aa7f02,United States,208.23,False
aa7f01,United States,237.5,False
45ac54,Denmark,234.24,False
c05044,Canada,176.8,False
7cf460,Australia,1.54,False
49d38c,Czech Republic,221.52,False
39be89,France,231.18,False
c0636e,Canada,117.03,False
ac0dd9,United States,185.74,False
48e9ba,Poland,42.19,False
407eec,United Kingdom,237.84,False
7cf43a,Australia,1.8,True
a383f3,United States,225.87,False
45ac32,Denmark,65.29,False
407eeb,United Kingdom,120.66,False
a396fd,United States,5.66,True
a9945d,United States,87.58,False
3e37d4,Germany,200.64,False
e485b2,Brazil,233.8,False
48e9b9,Poland,228.18,False
ac6445,United States,147.41,False
0d809d,Venezuela,80.25,False
a44f77,United States,99.85,False
3fee99,Germany,58.79,False
a8d6de,United States,224.54,False
abca52,United States,51.88,False
c1e884,Canada,13.38,False
abdd6d,United States,206.75,False
aa6d9a,United States,215.3,False
abdd91,United States,209.72,False
a8d6bd,United States,68.61,False
e4997c,Brazil,216.88,False
aa11dc,United States,0.0,True
a8c3a2,United States,274.02,False
71c258,Republic of Korea,207.74,False
e49985,Brazil,168.42,False
a8e9fd,United States,0.0,True
781858,China,249.45,False
34250a,Spain,240.67,False
a993ad,United States,250.77,False
a860b7,United States,199.2,False
71c244,Republic of Korea,231.87,False
71c247,Republic of Korea,217.5,False
a07ebb,United States,55.47,False
71c241,Republic of Korea,193.47,False
71c240,Republic of Korea,224.6,False
aa11c9,United States,185.49,False
7cf636,Australia,5.4,True
781860,China,213.03,False
7cf630,Australia,5.4,True
7cf631,Australia,5.66,True
a67c3a,United States,248.1,False
a6df68,United States,238.22,False
74482e,Jordan,222.91,False
c05218,Canada,212.87,False
78052f,China,215.15,False
74482c,Jordan,222.64,False
48506d,Kingdom of the Netherlands,246.33,False
4408df,Austria,216.01,False
781872,China,216.45,False
4408de,Austria,213.45,False
a7ff34,United States,7.46,True
c1e848,Canada,1.03,True
a19ecf,United States,146.31,False
aba90a,United States,109.58,False
71c217,Republic of Korea,230.63,False
a20eac,United States,36.01,False
aa5a0e,United States,178.98,False
040241,Ethiopia,89.32,False
0c6061,Trinidad and Tobago,204.75,False
040242,Ethiopia,197.24,False
c05220,Canada,225.41,False
473098,Hungary,32.62,False
744828,Jordan,217.61,False
744826,Jordan,227.01,False
744823,Jordan,232.01,False
744822,Jordan,223.36,False
744821,Jordan,213.99,False
aba91b,United States,178.18,False
485061,Kingdom of the Netherlands,8.75,True
acea99,United States,229.39,False
ac0fb6,United States,105.98,False
4bca66,Turkey,242.93,False
4bca64,Turkey,235.09,False
e49927,Brazil,65.39,False
e49929,Brazil,58.09,False
4408c9,Austria,3.09,True
406e69,United Kingdom,231.29,False
a2c86d,United States,226.62,False
4ca1cc,Ireland,209.05,False
406e58,United Kingdom,35.94,False
7803f4,China,0.32,True
a2a213,United States,257.08,False
0d0963,Mexico,223.94,False
abdd00,United States,179.07,False
e49931,Brazil,90.98,False
e49932,Brazil,53.41,False
ac64a6,United States,177.88,False
44d068,Belgium,212.15,False
503cfa,Lithuania,173.56,False
a3c246,United States,3.86,True
406e39,United Kingdom,27.66,False
ab7a21,United States,224.11,False
aba7d9,United States,285.15,False
c00ec2,Canada,93.66,False
485009,Kingdom of the Netherlands,229.78,False
405b6a,United Kingdom,240.17,False
4ba90f,Turkey,201.77,False
71c279,Republic of Korea,202.13,False
4ba90c,Turkey,0.0,True
4ba90d,Turkey,81.28,False
405b73,United Kingdom,50.16,False
a740ec,United States,48.46,False
a740ee,United States,98.59,False
e49945,Brazil,68.65,False
e4993c,Brazil,79.52,False
ac64cf,United States,185.54,False
abdd4a,United States,197.39,False
ad1d3d,United States,215.14,False
e48613,Brazil,213.61,False
e49957,Brazil,246.68,False
3423c4,Spain,197.63,False
4ba901,Turkey,237.58,False
acfd2c,United States,256.62,False
aabd7f,United States,187.93,False
abca36,United States,0.0,True
e49955,Brazil,194.37,False
78180a,China,277.57,False
71c284,Republic of Korea,279.99,False
3424d4,Spain,214.9,False
3424d1,Spain,112.69,False
ac523c,United States,218.59,False
adc204,United States,53.94,False
a8754d,United States,13.38,True
7817c0,China,259.33,False
adc238,United States,195.52,False
e484c6,Brazil,42.58,False
7804a7,China,234.09,False
e484ad,Brazil,86.04,False
401382,United Kingdom,32.7,False
3c09f2,Germany,221.72,False
a81ee1,United States,251.78,False
a3c259,United States,10.8,True
7804bd,China,5.66,True
a8d852,United States,67.64,False
7804bb,China,228.46,False
a0aa2b,United States,7.2,True
440962,Austria,51.19,False
406e10,United Kingdom,225.9,False
4ba893,Turkey,226.25,False
acb599,United States,196.91,False
a43d09,United States,214.73,False
395c29,France,58.44,False
8991e4,Taiwan,220.76,False
aa253b,United States,249.17,False
a0bd33,United States,243.88,False
8991dd,Taiwan,101.54,False
508116,Ukraine,109.17,False
8991de,Taiwan,256.08,False
7804e8,China,232.83,False
aa6ba6,United States,2.83,True
a7fed3,United States,252.69,False
a7fed0,United States,205.81,False
ad9811,United States,0.0,True
a9d286,United States,238.17,False
a17a5a,United States,45.11,False
a2a1a5,United States,259.08,False
